data_ref,id_cliente,sexo,posse_de_veiculo,posse_de_imovel,qtd_filhos,tipo_renda,educacao,estado_civil,tipo_residencia,idade,tempo_emprego,qt_pessoas_residencia,renda,mau
2015-02-01,5234,F,False,True,1,Assalariado,Secundário,Casado,Casa,46,4.265753424657534,3.0,1436.35,0
2015-02-01,5235,F,False,True,0,Empresário,Secundário,Casado,Casa,52,6.002739726027397,2.0,2585.58,0
2015-02-01,5236,F,False,True,0,Assalariado,Superior completo,Viúvo,Casa,58,36.28767123287671,1.0,4730.39,0
2015-02-01,5237,F,True,False,0,Assalariado,Superior completo,Casado,Casa,44,17.361643835616437,2.0,5849.15,0
2015-02-01,5238,M,True,True,1,Empresário,Superior completo,União,Casa,44,11.723287671232875,3.0,11934.3,0
2015-02-01,5239,F,False,False,0,Empresário,Superior completo,Solteiro,Casa,43,14.271232876712327,1.0,4317.82,0
2015-02-01,5240,M,True,False,0,Empresário,Secundário,Solteiro,Com os pais,25,0.2958904109589041,1.0,3193.92,0
2015-02-01,5241,M,True,False,1,Assalariado,Secundário,Casado,Casa,51,5.2465753424657535,3.0,4728.02,0
2015-02-01,5242,M,True,True,1,Empresário,Superior completo,Casado,Casa,32,0.2493150684931507,3.0,3439.08,0
2015-02-01,5243,F,False,True,0,Assalariado,Secundário,Solteiro,Casa,48,5.216438356164384,1.0,651.58,0
2015-02-01,5244,M,True,True,0,Assalariado,Secundário,Solteiro,Casa,36,1.4657534246575343,1.0,1952.22,0
2015-02-01,5245,F,False,True,0,Assalariado,Secundário,Casado,Casa,37,8.246575342465754,2.0,2812.63,0
2015-02-01,5246,F,False,True,2,Assalariado,Secundário,União,Casa,30,4.76986301369863,4.0,4105.33,0
2015-02-01,5247,F,True,True,0,Pensionista,Secundário,Casado,Casa,62,,2.0,8042.94,0
2015-02-01,5248,F,False,True,0,Pensionista,Secundário,Casado,Casa,56,,2.0,564.48,0
2015-02-01,5249,F,True,True,1,Servidor público,Superior completo,Casado,Casa,37,5.698630136986301,3.0,1839.39,0
2015-02-01,5250,F,False,False,2,Servidor público,Superior completo,Casado,Casa,30,7.693150684931508,4.0,1273.49,0
2015-02-01,5251,M,True,False,0,Assalariado,Secundário,Casado,Aluguel,33,0.8410958904109589,2.0,5658.27,0
2015-02-01,5252,F,False,False,0,Assalariado,Secundário,Casado,Casa,42,1.7589041095890412,2.0,529.7,1
2015-02-01,5253,M,False,True,0,Empresário,Superior completo,Casado,Casa,44,5.882191780821918,2.0,4098.56,0
2015-02-01,5254,F,False,True,1,Assalariado,Superior completo,Casado,Casa,32,8.123287671232879,3.0,732.79,0
2015-02-01,5255,M,True,False,0,Assalariado,Secundário,Casado,Aluguel,33,0.8410958904109589,2.0,5658.27,0
2015-02-01,5256,M,False,True,1,Assalariado,Secundário,Casado,Casa,50,3.5835616438356164,3.0,6094.49,0
2015-02-01,5257,M,False,False,0,Assalariado,Secundário,Viúvo,Governamental,53,0.947945205479452,1.0,2221.85,0
2015-02-01,5258,F,True,True,0,Assalariado,Secundário,Casado,Com os pais,41,17.68767123287671,2.0,2542.51,0
2015-02-01,5259,F,False,False,2,Empresário,Superior incompleto,Casado,Casa,37,8.901369863013699,4.0,597.93,1
2015-02-01,5260,F,False,True,0,Assalariado,Secundário,Separado,Casa,59,3.515068493150685,1.0,975.6,0
2015-02-01,5261,F,False,True,0,Empresário,Superior incompleto,Casado,Casa,38,9.473972602739726,2.0,5639.65,0
2015-02-01,5262,F,False,True,0,Assalariado,Secundário,Casado,Casa,40,6.747945205479453,2.0,548.5,0
2015-02-01,5263,M,True,True,0,Assalariado,Secundário,Casado,Casa,38,9.26849315068493,2.0,4496.32,0
2015-02-01,5264,F,True,False,1,Assalariado,Superior completo,Casado,Governamental,34,6.8,3.0,253.92,1
2015-02-01,5265,M,True,True,0,Empresário,Secundário,Casado,Casa,58,8.128767123287671,2.0,3701.87,0
2015-02-01,5266,F,False,True,0,Assalariado,Superior incompleto,Casado,Casa,33,0.6109589041095891,2.0,3002.91,0
2015-02-01,5267,F,True,True,1,Empresário,Superior completo,União,Casa,28,8.219178082191782,3.0,2247.04,0
2015-02-01,5268,F,True,False,0,Empresário,Superior completo,Casado,Casa,31,2.2602739726027403,2.0,2960.94,0
2015-02-01,5269,F,False,True,1,Servidor público,Secundário,Solteiro,Casa,36,10.547945205479452,2.0,2731.64,0
2015-02-01,5270,M,True,False,1,Assalariado,Secundário,Casado,Casa,26,0.3808219178082192,3.0,2909.71,1
2015-02-01,5271,F,False,True,0,Pensionista,Secundário,Casado,Casa,63,,2.0,2885.25,0
2015-02-01,5272,F,False,True,1,Assalariado,Secundário,Casado,Casa,31,2.8109589041095893,3.0,1399.17,0
2015-02-01,5273,F,False,True,2,Assalariado,Superior completo,Casado,Casa,30,6.27123287671233,4.0,2246.58,0
2015-02-01,5274,M,True,False,0,Assalariado,Secundário,Casado,Casa,25,3.1315068493150684,2.0,2306.8,0
2015-02-01,5275,F,True,True,0,Empresário,Superior completo,Solteiro,Casa,41,19.56164383561644,1.0,6585.07,0
2015-02-01,5276,F,True,True,0,Pensionista,Superior completo,Casado,Casa,60,,2.0,6080.58,0
2015-02-01,5277,F,False,True,0,Pensionista,Secundário,Casado,Casa,65,,2.0,2115.16,0
2015-02-01,5278,M,True,False,1,Assalariado,Superior completo,Casado,Casa,35,2.9534246575342467,3.0,6879.41,0
2015-02-01,5279,M,True,False,2,Assalariado,Superior completo,Casado,Casa,32,1.991780821917808,4.0,9172.96,0
2015-02-01,5280,F,False,True,0,Empresário,Secundário,Solteiro,Casa,60,2.5479452054794516,1.0,4515.9,1
2015-02-01,5281,M,True,False,0,Assalariado,Secundário,União,Casa,54,11.876712328767125,2.0,3017.9,0
2015-02-01,5282,F,False,True,0,Empresário,Secundário,Casado,Casa,46,2.5424657534246577,2.0,1885.11,0
2015-02-01,5283,F,False,True,0,Pensionista,Superior incompleto,Viúvo,Casa,66,,1.0,4185.6,0
2015-02-01,5284,M,True,True,1,Assalariado,Secundário,Casado,Casa,34,1.2356164383561643,3.0,7368.82,0
2015-02-01,5285,M,False,True,0,Assalariado,Secundário,Casado,Casa,27,3.345205479452055,2.0,1031.24,0
2015-02-01,5286,F,False,False,0,Assalariado,Superior completo,Casado,Casa,40,12.93972602739726,2.0,3514.7,0
2015-02-01,5287,F,False,True,1,Assalariado,Superior completo,Casado,Casa,25,3.9232876712328766,3.0,2050.2,0
2015-02-01,5288,F,False,True,0,Pensionista,Secundário,Casado,Casa,58,,2.0,1706.22,0
2015-02-01,5289,F,True,True,0,Assalariado,Superior completo,Casado,Casa,39,8.873972602739727,2.0,5797.89,0
2015-02-01,5290,M,True,True,0,Assalariado,Superior completo,Casado,Casa,46,3.6273972602739732,2.0,3217.75,0
2015-02-01,5291,F,False,False,1,Empresário,Secundário,Casado,Casa,33,1.6547945205479453,3.0,588.1,0
2015-02-01,5292,F,False,True,0,Empresário,Secundário,Casado,Casa,48,6.471232876712329,2.0,6663.19,0
2015-02-01,5293,M,True,True,2,Assalariado,Secundário,Casado,Casa,36,3.3698630136986303,4.0,1232.55,0
2015-02-01,5294,F,True,True,1,Empresário,Superior completo,Casado,Casa,27,8.186301369863013,3.0,1184.92,1
2015-02-01,5295,F,False,True,0,Empresário,Secundário,Solteiro,Com os pais,35,4.6,1.0,1210.08,0
2015-02-01,5296,F,False,True,0,Assalariado,Secundário,Casado,Com os pais,36,14.257534246575347,2.0,6590.18,0
2015-02-01,5297,F,False,False,0,Empresário,Secundário,Separado,Governamental,52,1.8356164383561644,1.0,2155.86,0
2015-02-01,5298,F,False,True,0,Empresário,Secundário,Solteiro,Casa,52,9.942465753424658,1.0,3482.92,0
2015-02-01,5299,F,True,True,1,Empresário,Secundário,Casado,Casa,36,11.602739726027398,3.0,4828.59,0
2015-02-01,5300,F,True,True,0,Servidor público,Superior completo,Separado,Casa,52,5.219178082191782,1.0,1266.89,0
2015-02-01,5301,M,False,True,0,Assalariado,Superior completo,Casado,Com os pais,40,8.69041095890411,2.0,27804.94,0
2015-02-01,5302,F,False,True,0,Servidor público,Secundário,Solteiro,Casa,63,14.895890410958906,1.0,10846.27,0
2015-02-01,5303,F,False,False,1,Assalariado,Secundário,Casado,Casa,30,8.542465753424658,3.0,4651.19,0
2015-02-01,5304,F,False,True,1,Assalariado,Secundário,Casado,Casa,55,22.008219178082193,3.0,7875.36,0
2015-02-01,5305,F,False,True,0,Assalariado,Secundário,Viúvo,Casa,46,11.18082191780822,1.0,4209.56,0
2015-02-01,5306,F,False,True,0,Pensionista,Secundário,Casado,Casa,63,,2.0,6455.97,0
2015-02-01,5307,M,False,True,1,Empresário,Secundário,Casado,Casa,38,0.7534246575342466,3.0,4178.82,0
2015-02-01,5308,F,False,True,0,Pensionista,Superior completo,Casado,Casa,59,,2.0,1451.67,0
2015-02-01,5309,F,False,False,0,Assalariado,Secundário,Solteiro,Casa,46,18.12054794520548,1.0,1829.48,0
2015-02-01,5310,F,True,True,1,Assalariado,Secundário,Casado,Casa,37,10.52054794520548,3.0,3994.48,0
2015-02-01,5311,M,True,False,0,Empresário,Secundário,Casado,Casa,37,11.416438356164385,2.0,7149.63,0
2015-02-01,5312,F,False,False,0,Empresário,Secundário,União,Casa,53,8.545205479452052,2.0,1502.25,0
2015-02-01,5313,M,True,False,0,Assalariado,Secundário,Casado,Estúdio,47,2.9616438356164383,2.0,10429.36,0
2015-02-01,5314,F,False,False,0,Pensionista,Secundário,Casado,Casa,63,,2.0,273.99,0
2015-02-01,5315,F,True,True,0,Assalariado,Secundário,Casado,Casa,46,2.208219178082192,2.0,674.82,0
2015-02-01,5316,F,False,True,0,Pensionista,Secundário,Viúvo,Casa,59,,1.0,4390.31,0
2015-02-01,5317,F,False,False,0,Assalariado,Superior completo,Casado,Casa,33,4.101369863013699,2.0,3596.63,0
2015-02-01,5318,M,False,False,1,Assalariado,Secundário,Casado,Casa,39,4.717808219178083,3.0,3184.64,0
2015-02-01,5319,F,False,True,2,Empresário,Secundário,Solteiro,Casa,37,9.753424657534246,3.0,2375.68,1
2015-02-01,5320,M,True,True,1,Assalariado,Secundário,Casado,Casa,47,0.5561643835616439,3.0,3222.11,0
2015-02-01,5321,F,True,True,0,Pensionista,Secundário,Casado,Casa,62,,2.0,3518.79,0
2015-02-01,5322,F,False,False,0,Assalariado,Secundário,Casado,Governamental,52,1.1753424657534246,2.0,3122.51,0
2015-02-01,5323,F,False,True,2,Empresário,Secundário,Solteiro,Casa,37,9.753424657534246,3.0,3330.54,0
2015-02-01,5324,M,True,True,0,Assalariado,Secundário,Casado,Casa,31,2.03013698630137,2.0,7797.42,0
2015-02-01,5325,F,True,True,0,Empresário,Superior completo,Solteiro,Casa,33,11.613698630136984,1.0,3897.56,0
2015-02-01,5326,M,True,True,0,Empresário,Secundário,Casado,Casa,59,4.383561643835616,2.0,2580.3,0
2015-02-01,5327,F,False,False,0,Assalariado,Secundário,Casado,Com os pais,44,0.2958904109589041,2.0,1474.36,0
2015-02-01,5328,F,False,True,1,Pensionista,Secundário,Casado,Casa,51,,3.0,3615.53,0
2015-02-01,5329,M,True,True,0,Assalariado,Secundário,Casado,Casa,30,9.8,2.0,10546.02,1
2015-02-01,5330,M,True,True,0,Empresário,Superior completo,Casado,Casa,49,6.772602739726027,2.0,15692.2,0
2015-02-01,5331,M,True,False,0,Assalariado,Superior completo,Casado,Com os pais,30,5.717808219178082,2.0,21466.15,0
2015-02-01,5332,F,True,True,0,Pensionista,Secundário,Casado,Casa,63,,2.0,4896.19,0
2015-02-01,5333,F,False,True,0,Assalariado,Secundário,Casado,Casa,61,40.57534246575342,2.0,5768.72,0
2015-02-01,5334,M,True,True,0,Pensionista,Secundário,Casado,Casa,44,,2.0,6112.41,0
2015-02-01,5335,M,True,True,1,Assalariado,Superior incompleto,Casado,Casa,41,6.852054794520547,3.0,5539.11,0
2015-02-01,5336,F,False,True,0,Pensionista,Secundário,Viúvo,Governamental,61,,1.0,1358.04,0
2015-02-01,5337,M,True,False,0,Assalariado,Secundário,Casado,Casa,43,13.865753424657536,2.0,3707.56,0
2015-02-01,5338,F,False,True,0,Pensionista,Secundário,Casado,Casa,58,,2.0,1915.75,0
2015-02-01,5339,F,False,True,2,Empresário,Superior completo,Casado,Casa,33,3.331506849315069,4.0,3065.11,0
2015-02-01,5340,F,False,False,0,Pensionista,Secundário,Casado,Casa,58,,2.0,650.4,0
2015-02-01,5341,M,True,True,0,Assalariado,Secundário,Casado,Casa,34,7.178082191780822,2.0,9202.09,0
2015-02-01,5342,F,False,True,0,Assalariado,Secundário,Casado,Casa,34,13.523287671232874,2.0,4996.98,0
2015-02-01,5343,F,False,False,0,Empresário,Secundário,Solteiro,Governamental,48,15.523287671232874,1.0,5336.19,0
2015-02-01,5344,F,False,False,0,Pensionista,Secundário,Solteiro,Casa,64,,1.0,1330.62,0
2015-02-01,5345,F,False,True,0,Assalariado,Secundário,Solteiro,Casa,39,8.052054794520547,1.0,478.79,0
2015-02-01,5346,M,False,True,2,Assalariado,Secundário,Casado,Casa,37,1.178082191780822,4.0,1095.84,0
2015-02-01,5347,F,True,True,0,Assalariado,Secundário,Casado,Casa,47,4.895890410958904,2.0,2437.17,0
2015-02-01,5348,F,False,True,0,Servidor público,Secundário,Casado,Governamental,52,12.550684931506849,2.0,1320.34,0
2015-02-01,5349,F,True,True,0,Servidor público,Secundário,Casado,Casa,54,8.852054794520548,2.0,2497.08,1
2015-02-01,5350,F,False,False,0,Pensionista,Secundário,Viúvo,Casa,59,,1.0,2060.98,0
2015-02-01,5351,M,True,True,0,Assalariado,Superior incompleto,Casado,Casa,43,4.131506849315069,2.0,4060.54,0
2015-02-01,5352,M,False,False,1,Assalariado,Secundário,Casado,Casa,43,5.183561643835616,3.0,6163.2,0
2015-02-01,5353,F,False,True,1,Empresário,Superior completo,Solteiro,Casa,43,9.115068493150686,2.0,2834.22,0
2015-02-01,5354,F,False,False,0,Empresário,Superior completo,Casado,Casa,40,22.21643835616439,2.0,5539.62,0
2015-02-01,5355,F,True,False,0,Empresário,Secundário,Casado,Casa,31,3.602739726027397,2.0,2228.65,0
2015-02-01,5356,M,False,True,0,Assalariado,Secundário,Casado,Casa,53,3.0986301369863014,2.0,1898.92,0
2015-02-01,5357,F,True,True,0,Pensionista,Secundário,Casado,Casa,54,,2.0,1512.13,0
2015-02-01,5358,M,False,True,1,Empresário,Secundário,Casado,Casa,32,3.287671232876712,3.0,2669.01,0
2015-02-01,5359,F,False,True,0,Assalariado,Secundário,Separado,Casa,52,6.0630136986301375,1.0,1945.29,0
2015-02-01,5360,F,False,True,1,Empresário,Superior completo,Casado,Casa,29,6.882191780821918,3.0,1834.73,0
2015-02-01,5361,F,False,True,0,Pensionista,Superior completo,Casado,Casa,60,,2.0,6443.7,0
2015-02-01,5362,F,False,True,0,Pensionista,Superior completo,Solteiro,Casa,62,,1.0,4108.23,0
2015-02-01,5363,M,True,True,0,Pensionista,Secundário,União,Casa,67,,2.0,1631.55,0
2015-02-01,5364,M,False,True,0,Servidor público,Secundário,Casado,Casa,33,1.0438356164383562,2.0,3597.75,0
2015-02-01,5365,M,True,False,0,Assalariado,Secundário,Casado,Casa,54,5.265753424657534,2.0,1108.03,1
2015-02-01,5366,F,False,True,0,Assalariado,Secundário,Solteiro,Casa,39,2.887671232876712,1.0,1114.05,0
2015-02-01,5367,M,True,True,0,Assalariado,Secundário,Casado,Casa,46,9.704109589041096,2.0,2938.08,0
2015-02-01,5368,M,True,True,1,Assalariado,Secundário,União,Casa,39,8.884931506849314,3.0,2242.75,0
2015-02-01,5369,F,False,True,0,Pensionista,Secundário,Casado,Casa,51,,2.0,3575.32,0
2015-02-01,5370,M,False,False,1,Assalariado,Secundário,Separado,Com os pais,42,4.424657534246577,2.0,3919.3,0
2015-02-01,5371,F,True,True,1,Empresário,Superior completo,Solteiro,Casa,27,6.791780821917808,2.0,910.61,1
2015-02-01,5372,M,False,True,0,Empresário,Superior completo,Solteiro,Casa,27,5.282191780821917,1.0,2418.72,0
2015-02-01,5373,M,True,True,0,Assalariado,Secundário,Solteiro,Casa,37,4.265753424657534,1.0,6723.76,0
2015-02-01,5374,F,True,False,1,Empresário,Superior completo,Casado,Casa,39,6.898630136986301,3.0,5090.16,0
2015-02-01,5375,F,False,True,0,Assalariado,Secundário,Casado,Casa,27,6.846575342465752,2.0,237.94,1
2015-02-01,5376,F,False,False,1,Assalariado,Superior completo,União,Casa,34,1.356164383561644,3.0,1835.37,0
2015-02-01,5377,M,True,False,0,Assalariado,Superior completo,Casado,Casa,41,14.52054794520548,2.0,28859.68,0
2015-02-01,5378,F,True,True,0,Assalariado,Secundário,Casado,Casa,47,4.895890410958904,2.0,1986.68,0
2015-02-01,5379,M,True,True,0,Assalariado,Secundário,Casado,Casa,33,4.008219178082192,2.0,3927.81,0
2015-02-01,5380,F,False,True,2,Empresário,Superior completo,Casado,Casa,34,1.1863013698630136,4.0,1720.39,0
2015-02-01,5381,F,False,True,0,Empresário,Secundário,União,Casa,51,9.723287671232876,2.0,3169.17,0
2015-02-01,5382,F,False,False,0,Assalariado,Secundário,Viúvo,Casa,56,15.443835616438355,1.0,3748.98,0
2015-02-01,5383,M,True,False,2,Empresário,Superior completo,Casado,Casa,33,3.2849315068493152,4.0,7538.98,1
2015-02-01,5384,M,True,True,0,Empresário,Superior completo,Casado,Casa,32,2.095890410958904,2.0,3915.76,0
2015-02-01,5385,F,False,True,0,Assalariado,Secundário,Casado,Casa,51,2.0575342465753423,2.0,1010.16,0
2015-02-01,5386,F,False,False,0,Assalariado,Secundário,Casado,Casa,63,6.2602739726027385,2.0,3883.3,0
2015-02-01,5387,M,True,True,0,Empresário,Superior completo,Casado,Casa,26,4.216438356164384,2.0,11991.16,0
2015-02-01,5388,F,False,False,0,Assalariado,Superior completo,Casado,Casa,30,9.208219178082192,2.0,1453.95,0
2015-02-01,5389,M,False,False,0,Assalariado,Superior completo,Solteiro,Casa,27,4.860273972602741,1.0,3264.16,0
2015-02-01,5390,F,False,True,1,Servidor público,Superior completo,União,Casa,46,25.19178082191781,3.0,4690.16,0
2015-02-01,5391,M,True,False,2,Empresário,Secundário,Casado,Casa,40,10.547945205479452,4.0,4851.1,0
2015-02-01,5392,M,True,True,1,Assalariado,Superior completo,Casado,Casa,28,4.098630136986301,3.0,4832.33,0
2015-02-01,5393,M,False,False,2,Assalariado,Superior completo,Casado,Casa,32,12.810958904109588,4.0,5942.65,0
2015-02-01,5394,F,False,False,1,Pensionista,Secundário,Casado,Casa,27,,3.0,869.45,0
2015-02-01,5395,F,True,False,0,Pensionista,Secundário,Casado,Casa,59,,2.0,1315.69,0
2015-02-01,5396,F,False,True,0,Assalariado,Secundário,Solteiro,Casa,63,31.750684931506854,1.0,12173.31,0
2015-02-01,5397,M,False,True,0,Pensionista,Secundário,União,Casa,57,,2.0,30706.91,0
2015-02-01,5398,F,False,False,2,Empresário,Secundário,Solteiro,Casa,30,1.1534246575342466,3.0,882.49,0
2015-02-01,5399,F,False,True,0,Empresário,Secundário,Casado,Casa,33,0.5123287671232877,2.0,3811.45,1
2015-02-01,5400,M,False,True,0,Pensionista,Superior completo,Casado,Casa,57,,2.0,9192.28,0
2015-02-01,5401,F,False,True,0,Assalariado,Secundário,Casado,Casa,60,5.509589041095889,2.0,1247.45,0
2015-02-01,5402,F,False,False,1,Servidor público,Secundário,Casado,Casa,35,4.550684931506848,3.0,400.82,0
2015-02-01,5403,F,False,False,0,Servidor público,Superior completo,União,Estúdio,54,12.353424657534244,2.0,6371.57,0
2015-02-01,5404,F,False,False,1,Assalariado,Secundário,Separado,Casa,45,2.7150684931506848,2.0,353.6,0
2015-02-01,5405,M,False,False,0,Assalariado,Secundário,Casado,Casa,51,14.531506849315068,2.0,8343.27,0
2015-02-01,5406,M,True,False,0,Assalariado,Secundário,Casado,Casa,41,12.197260273972606,2.0,4028.76,0
2015-02-01,5407,F,False,True,2,Empresário,Secundário,Casado,Casa,45,15.391780821917806,4.0,1509.54,0
2015-02-01,5408,F,False,True,0,Assalariado,Secundário,Solteiro,Casa,48,5.216438356164384,1.0,768.75,1
2015-02-01,5409,M,False,True,0,Assalariado,Secundário,Casado,Casa,59,18.276712328767122,2.0,17758.34,0
2015-02-01,5410,F,False,True,1,Servidor público,Secundário,Solteiro,Casa,43,10.93972602739726,2.0,1847.94,0
2015-02-01,5411,F,False,False,0,Empresário,Superior completo,Separado,Casa,49,10.76986301369863,1.0,4217.25,0
2015-02-01,5412,F,False,True,0,Assalariado,Secundário,Casado,Casa,54,21.145205479452056,2.0,3376.03,0
2015-02-01,5413,F,False,True,0,Pensionista,Primário,Casado,Casa,60,,2.0,1533.25,0
2015-02-01,5414,M,True,False,0,Assalariado,Secundário,Casado,Estúdio,47,2.9616438356164383,2.0,10429.36,0
2015-02-01,5415,M,True,True,0,Assalariado,Secundário,Casado,Casa,25,4.134246575342465,2.0,2288.33,0
2015-02-01,5416,F,False,True,2,Empresário,Secundário,Casado,Casa,47,3.1178082191780816,4.0,1483.11,0
2015-02-01,5417,F,False,False,0,Assalariado,Secundário,Viúvo,Comunitário,54,1.6,1.0,1810.17,0
2015-02-01,5418,M,False,True,0,Empresário,Secundário,Solteiro,Casa,40,16.13972602739726,1.0,6499.79,0
2015-02-01,5419,F,True,False,0,Pensionista,Primário,Casado,Casa,64,,2.0,495.42,0
2015-02-01,5420,M,True,True,1,Assalariado,Secundário,Casado,Casa,47,0.5561643835616439,3.0,3082.44,0
2015-02-01,5421,F,True,True,1,Empresário,Secundário,Casado,Casa,47,1.4273972602739726,3.0,4474.44,0
2015-02-01,5422,F,False,True,0,Servidor público,Superior completo,Casado,Casa,48,6.520547945205481,2.0,1447.12,0
2015-02-01,5423,M,False,True,0,Assalariado,Superior completo,Casado,Casa,36,14.435616438356163,2.0,7743.42,0
2015-02-01,5424,M,False,True,0,Pensionista,Secundário,Casado,Casa,64,,2.0,10535.93,0
2015-02-01,5425,F,False,True,2,Assalariado,Secundário,Separado,Casa,37,8.241095890410959,3.0,4010.05,0
2015-02-01,5426,F,False,True,0,Empresário,Secundário,Casado,Casa,47,8.926027397260274,2.0,427.87,0
2015-02-01,5427,M,True,True,0,Assalariado,Secundário,Casado,Casa,39,2.2136986301369856,2.0,3288.41,0
2015-02-01,5428,F,True,False,0,Pensionista,Secundário,Casado,Casa,56,,2.0,2219.41,0
2015-02-01,5429,F,True,True,0,Assalariado,Secundário,União,Casa,34,1.8575342465753424,2.0,991.28,0
2015-02-01,5430,F,True,False,1,Assalariado,Superior completo,Casado,Casa,36,7.052054794520547,3.0,6392.5,0
2015-02-01,5431,M,True,False,0,Assalariado,Secundário,Casado,Casa,52,10.03013698630137,2.0,6044.27,0
